2.300e+05 1.008e+02 3.903e-06 5.265e-10 4.080e-09 1.671e-09
2.310e+05 1.008e+02 3.909e-06 5.297e-10 4.081e-09 1.671e-09
2.320e+05 1.008e+02 3.915e-06 5.328e-10 4.082e-09 1.672e-09
2.330e+05 1.008e+02 3.922e-06 5.360e-10 4.083e-09 1.672e-09
2.340e+05 1.008e+02 3.928e-06 5.391e-10 4.085e-09 1.672e-09
2.350e+05 1.008e+02 3.934e-06 5.423e-10 4.086e-09 1.672e-09
2.360e+05 1.008e+02 3.940e-06 5.455e-10 4.087e-09 1.672e-09
2.370e+05 1.008e+02 3.946e-06 5.487e-10 4.088e-09 1.672e-09
2.380e+05 1.008e+02 3.952e-06 5.519e-10 4.089e-09 1.672e-09
2.390e+05 1.008e+02 3.958e-06 5.551e-10 4.090e-09 1.672e-09
2.400e+05 1.008e+02 3.964e-06 5.583e-10 4.091e-09 1.673e-09
2.410e+05 1.009e+02 3.969e-06 5.615e-10 4.092e-09 1.673e-09
2.420e+05 1.009e+02 3.975e-06 5.647e-10 4.094e-09 1.673e-09
2.430e+05 1.009e+02 3.981e-06 5.678e-10 4.095e-09 1.673e-09
2.440e+05 1.009e+02 3.987e-06 5.711e-10 4.096e-09 1.673e-09
2.450e+05 1.009e+02 3.993e-06 5.743e-10 4.097e-09 1.673e-09
2.460e+05 1.009e+02 3.999e-06 5.776e-10 4.098e-09 1.673e-09
2.470e+05 1.009e+02 4.004e-06 5.808e-10 4.099e-09 1.673e-09
2.480e+05 1.009e+02 4.010e-06 5.840e-10 4.100e-09 1.674e-09
2.490e+05 1.009e+02 4.016e-06 5.872e-10 4.101e-09 1.674e-09
2.500e+05 1.009e+02 4.022e-06 5.905e-10 4.103e-09 1.674e-09
2.510e+05 1.009e+02 4.027e-06 5.937e-10 4.104e-09 1.674e-09
2.520e+05 1.009e+02 4.033e-06 5.970e-10 4.105e-09 1.674e-09
2.530e+05 1.009e+02 4.039e-06 6.002e-10 4.106e-09 1.674e-09
2.540e+05 1.009e+02 4.045e-06 6.035e-10 4.107e-09 1.674e-09
2.550e+05 1.009e+02 4.050e-06 6.068e-10 4.108e-09 1.675e-09
2.560e+05 1.009e+02 4.056e-06 6.100e-10 4.109e-09 1.675e-09
2.570e+05 1.009e+02 4.061e-06 6.133e-10 4.110e-09 1.675e-09
2.580e+05 1.009e+02 4.067e-06 6.166e-10 4.112e-09 1.675e-09
2.590e+05 1.009e+02 4.073e-06 6.198e-10 4.113e-09 1.675e-09
2.600e+05 1.010e+02 4.078e-06 6.231e-10 4.114e-09 1.675e-09
2.610e+05 1.010e+02 4.084e-06 6.264e-10 4.115e-09 1.675e-09
2.620e+05 1.010e+02 4.089e-06 6.297e-10 4.116e-09 1.676e-09
2.630e+05 1.010e+02 4.095e-06 6.330e-10 4.117e-09 1.676e-09
2.640e+05 1.010e+02 4.100e-06 6.363e-10 4.118e-09 1.676e-09
2.650e+05 1.010e+02 4.106e-06 6.396e-10 4.120e-09 1.676e-09
2.660e+05 1.010e+02 4.111e-06 6.429e-10 4.121e-09 1.676e-09
2.670e+05 1.010e+02 4.116e-06 6.462e-10 4.122e-09 1.677e-09
2.680e+05 1.010e+02 4.122e-06 6.496e-10 4.123e-09 1.676e-09
2.690e+05 1.010e+02 4.127e-06 6.529e-10 4.124e-09 1.676e-09
2.700e+05 1.010e+02 4.133e-06 6.562e-10 4.125e-09 1.677e-09
2.710e+05 1.010e+02 4.138e-06 6.596e-10 4.126e-09 1.677e-09
2.720e+05 1.010e+02 4.143e-06 6.629e-10 4.128e-09 1.677e-09
2.730e+05 1.010e+02 4.149e-06 6.662e-10 4.129e-09 1.677e-09
2.740e+05 1.010e+02 4.154e-06 6.696e-10 4.130e-09 1.677e-09
2.750e+05 1.010e+02 4.159e-06 6.729e-10 4.131e-09 1.678e-09
2.760e+05 1.010e+02 4.165e-06 6.763e-10 4.132e-09 1.678e-09
2.770e+05 1.010e+02 4.170e-06 6.796e-10 4.134e-09 1.678e-09
2.780e+05 1.010e+02 4.175e-06 6.830e-10 4.135e-09 1.678e-09
2.790e+05 1.010e+02 4.180e-06 6.864e-10 4.136e-09 1.678e-09
2.800e+05 1.010e+02 4.186e-06 6.897e-10 4.137e-09 1.678e-09
2.810e+05 1.010e+02 4.191e-06 6.931e-10 4.138e-09 1.678e-09
2.820e+05 1.011e+02 4.196e-06 6.964e-10 4.139e-09 1.679e-09
2.830e+05 1.011e+02 4.201e-06 6.998e-10 4.141e-09 1.679e-09
2.840e+05 1.011e+02 4.206e-06 7.032e-10 4.142e-09 1.679e-09
2.850e+05 1.011e+02 4.211e-06 7.066e-10 4.143e-09 1.679e-09
2.860e+05 1.011e+02 4.216e-06 7.100e-10 4.144e-09 1.679e-09
2.870e+05 1.011e+02 4.222e-06 7.134e-10 4.145e-09 1.679e-09
2.880e+05 1.011e+02 4.227e-06 7.168e-10 4.146e-09 1.679e-09
2.890e+05 1.011e+02 4.232e-06 7.202e-10 4.147e-09 1.680e-09
