 425 nh       crphot            nh+      e-                 1.30e-17    0.00     250.0
 426 no2      crphot            no       o                  1.30e-17    0.00     750.0
 427 no       crphot            no+      e-                 1.30e-17    0.00     247.0
 428 no       crphot            o        n                  1.30e-17    0.00     231.0
 429 ns       crphot            s        n                  1.30e-17    0.00     250.0
 430 o2       crphot            o2+      e-                 1.30e-17    0.00      58.5
 431 o2       crphot            o        o                  1.30e-17    0.00     375.5
 432 o2h      crphot            o2       h                  1.30e-17    0.00     375.0
 433 o        crphot            o+       e-                 1.30e-17    0.00       1.4
 434 ocn      crphot            cn       o                  1.30e-17    0.00     750.0
 435 ocs      crphot            ocs+     e-                 1.30e-17    0.00     722.0
 436 ocs      crphot            s        co                 1.30e-17    0.00    2680.0
 437 oh       crphot            o        h                  1.30e-17    0.00     254.5
 438 s2       crphot            s        s                  1.30e-17    0.00     250.0
 439 s        crphot            s+       e-                 1.30e-17    0.00     480.0
 440 so2      crphot            so       o                  1.30e-17    0.00     922.0
 441 so       crphot            s        o                  1.30e-17    0.00     250.0
 442 so       crphot            so+      e-                 1.30e-17    0.00     250.0
 443 si       crphot            si+      e-                 1.30e-17    0.00    2115.0
 444 sic2     crphot            sic      c                  1.30e-17    0.00     750.0
 445 sic3     crphot            sic2     c                  1.30e-17    0.00     750.0
 446 sic      crphot            si       c                  1.30e-17    0.00     250.0
 447 sih2     crphot            sih      h                  1.30e-17    0.00     750.0
 448 sih3     crphot            sih2     h                  1.30e-17    0.00     750.0
 449 sih4     crphot            sih2     h2                 1.30e-17    0.00     750.0
 450 sih      crphot            si       h                  1.30e-17    0.00     250.0
 451 sio      crphot            si       o                  1.30e-17    0.00     250.0
 452 sis      crphot            s        si                 1.30e-17    0.00     250.0
 453 c2+      e-                c        c                  3.00e-07   -0.50       0.0
 454 c2h+     e-                c2       h                  1.16e-07   -0.76       0.0
 455 c2h+     e-                ch       c                  1.53e-07   -0.76       0.0
 456 c2h2+    e-                c2       h        h         9.00e-08   -0.50       0.0
 457 c2h2+    e-                c2h      h                  9.00e-08   -0.50       0.0
 458 c2h2+    e-                ch       ch                 9.00e-08   -0.50       0.0
 459 c2h5oh2+ e-                c2h4     h2o      h         1.77e-06   -0.73       0.0
 460 c2h5oh2+ e-                c2h5     h2o                1.77e-06   -0.73       0.0
 461 c2h5oh2+ e-                c2h5     oh       h         1.77e-06   -0.73       0.0
 462 c2h5oh2+ e-                c2h5oh   h                  1.30e-07   -0.73       0.0
 463 c2n+     e-                c2       n                  1.50e-07   -0.50       0.0
 464 c2n+     e-                cn       c                  1.50e-07   -0.50       0.0
 465 c2n2+    e-                c2n      n                  1.50e-07   -0.50       0.0
 466 c2n2+    e-                cn       cn                 1.50e-07   -0.50       0.0
 467 c2nh+    e-                c2n      h                  3.00e-07   -0.50       0.0
 468 c3+      e-                c2       c                  3.00e-07   -0.50       0.0
 469 c3h5+    e-                ch3cch   h                  1.50e-07   -0.50       0.0
 470 c4n+     e-                c2n      c2                 1.50e-07   -0.50       0.0
 471 c4n+     e-                c3n      c                  1.50e-07   -0.50       0.0
 472 ch+      e-                c        h                  1.50e-07   -0.42       0.0
 473 ch2+     e-                c        h2                 7.68e-08   -0.60       0.0
 474 ch2+     e-                c        h        h         4.03e-07   -0.60       0.0
 475 ch2+     e-                ch       h                  1.60e-07   -0.60       0.0
 476 ch3+     e-                ch2      h                  7.75e-08   -0.50       0.0
 477 ch3+     e-                ch       h2                 1.95e-07   -0.50       0.0
 478 ch3+     e-                ch       h        h         2.00e-07   -0.40       0.0
 479 ch3oh2+  e-                ch2      h2o      h         1.87e-07   -0.59       0.0
 480 ch3oh2+  e-                ch3      h2o                8.01e-08   -0.59       0.0
 481 ch3oh2+  e-                ch3      oh       h         4.54e-07   -0.59       0.0
 482 ch3oh2+  e-                ch3oh    h                  2.67e-08   -0.59       0.0
 483 ch3oh2+  e-                h2co     h2       h         8.90e-08   -0.59       0.0
 484 ch4+     e-                ch2      h        h         1.75e-07   -0.50       0.0
 485 ch4+     e-                ch3      h                  1.75e-07   -0.50       0.0
 486 ch5+     e-                ch2      h2       h         4.76e-08   -0.52       0.0
 487 ch5+     e-                ch3      h2                 1.40e-08   -0.52       0.0
 488 ch5+     e-                ch3      h        h         1.96e-07   -0.52       0.0
 489 ch5+     e-                ch4      h                  1.40e-08   -0.52       0.0
 490 ch5+     e-                ch       h2       h2        8.40e-09   -0.52       0.0
 491 cn+      e-                n        c                  1.80e-07   -0.50       0.0
 492 co+      e-                o        c                  2.00e-07   -0.48       0.0
 493 cs+      e-                s        c                  2.00e-07   -0.50       0.0
 494 h2+      e-                h        h                  1.60e-08   -0.43       0.0
 495 h2co+    e-                ch2      o                  2.50e-08   -0.70       0.0
 496 h2co+    e-                co       h2                 7.50e-08   -0.70       0.0
 497 h2co+    e-                co       h        h         2.50e-07   -0.70       0.0
 498 h2co+    e-                hco      h                  1.60e-07   -0.70       0.0
 499 h2cs+    e-                cs       h        h         3.00e-07   -0.50       0.0
 500 h2cs+    e-                hcs      h                  3.00e-07   -0.50       0.0
 501 h2cl+    e-                cl       h        h         1.08e-07   -0.85       0.0
 502 h2cl+    e-                hcl      h                  1.00e-08   -0.85       0.0
 503 h2no+    e-                hno      h                  1.50e-07   -0.50       0.0
 504 h2no+    e-                no       h2                 1.50e-07   -0.50       0.0
 505 h2o+     e-                o        h2                 3.90e-08   -0.50       0.0
 506 h2o+     e-                o        h        h         3.05e-07   -0.50       0.0
 507 h2o+     e-                oh       h                  8.60e-08   -0.50       0.0
 508 h2s+     e-                hs       h                  1.50e-07   -0.50       0.0
 509 h2s+     e-                s        h        h         1.50e-07   -0.50       0.0
 510 h2s2+    e-                hs2      h                  1.50e-07   -0.50       0.0
 511 h2s2+    e-                hs       hs                 1.50e-07   -0.50       0.0
 512 h3+      e-                h2       h                  2.34e-08   -0.52       0.0
 513 h3+      e-                h        h        h         4.36e-08   -0.52       0.0
 514 h3co+    e-                ch2      oh                 4.20e-08   -0.78       0.0
 515 h3co+    e-                ch       h2o                1.40e-08   -0.78       0.0
 516 h3co+    e-                co       h2       h         2.10e-07   -0.78       0.0
 517 h3co+    e-                h2co     h                  2.17e-07   -0.78       0.0
 518 h3co+    e-                hco      h        h         2.17e-07   -0.78       0.0
