  6.250D+05  1.0000D+04    10.00  4.231D-05  4.025D-12  2.585D-20  1.002D-12  3.974D-11  2.080D-11
  6.300D+05  1.0000D+04    10.00  4.260D-05  4.025D-12  2.640D-20  1.005D-12  4.007D-11  2.071D-11
  6.350D+05  1.0000D+04    10.00  4.288D-05  4.025D-12  2.695D-20  1.009D-12  4.040D-11  2.063D-11
  6.400D+05  1.0000D+04    10.00  4.316D-05  4.024D-12  2.748D-20  1.012D-12  4.073D-11  2.055D-11
  6.450D+05  1.0000D+04    10.00  4.344D-05  4.023D-12  2.801D-20  1.016D-12  4.106D-11  2.047D-11
  6.500D+05  1.0000D+04    10.00  4.372D-05  4.022D-12  2.853D-20  1.020D-12  4.140D-11  2.039D-11
  6.550D+05  1.0000D+04    10.00  4.399D-05  4.020D-12  2.904D-20  1.024D-12  4.174D-11  2.031D-11
  6.600D+05  1.0000D+04    10.00  4.426D-05  4.018D-12  2.954D-20  1.028D-12  4.208D-11  2.024D-11
  6.650D+05  1.0000D+04    10.00  4.453D-05  4.016D-12  3.004D-20  1.032D-12  4.242D-11  2.017D-11
  6.700D+05  1.0000D+04    10.00  4.479D-05  4.013D-12  3.052D-20  1.036D-12  4.277D-11  2.010D-11
  6.750D+05  1.0000D+04    10.00  4.505D-05  4.011D-12  3.100D-20  1.040D-12  4.312D-11  2.004D-11
  6.800D+05  1.0000D+04    10.00  4.531D-05  4.008D-12  3.146D-20  1.044D-12  4.348D-11  1.998D-11
  6.850D+05  1.0000D+04    10.00  4.557D-05  4.005D-12  3.192D-20  1.049D-12  4.384D-11  1.992D-11
  6.900D+05  1.0000D+04    10.00  4.583D-05  4.002D-12  3.237D-20  1.053D-12  4.420D-11  1.986D-11
  6.950D+05  1.0000D+04    10.00  4.608D-05  3.999D-12  3.281D-20  1.058D-12  4.457D-11  1.980D-11
  7.000D+05  1.0000D+04    10.00  4.633D-05  3.995D-12  3.325D-20  1.063D-12  4.494D-11  1.975D-11
  7.050D+05  1.0000D+04    10.00  4.658D-05  3.992D-12  3.367D-20  1.067D-12  4.532D-11  1.969D-11
