!MOLECULE
CS
!MOLECULAR WEIGHT
44.0
!NUMBER OF ENERGY LEVELS
41
!LEVEL + ENERGIES(cm^-1) + WEIGHT + J
  128    17     8    1.6E-12 1.9E-12 2.2E-12 2.6E-12 3.2E-12 3.7E-12 4.1E-12 4.5E-12 5.9E-12 8.8E-12 1.3E-11
  129    17     9    2.2E-12 2.6E-12 3.1E-12 3.6E-12 4.3E-12 4.9E-12 5.5E-12 5.9E-12 8.1E-12 1.3E-11 2.1E-11
  130    17    10    2.5E-12 2.9E-12 3.4E-12 3.8E-12 4.5E-12 5.1E-12 5.5E-12 5.9E-12 7.2E-12 9.8E-12 1.3E-11
  131    17    11    6.0E-12 7.1E-12 8.0E-12 8.7E-12 9.7E-12 1.1E-11 1.2E-11 1.2E-11 1.6E-11 2.3E-11 3.5E-11
  132    17    12    5.0E-12 6.0E-12 6.7E-12 7.2E-12 7.8E-12 8.3E-12 8.7E-12 9.1E-12 1.1E-11 1.4E-11 1.8E-11
  133    17    13    1.8E-11 2.0E-11 2.0E-11 2.0E-11 2.2E-11 2.3E-11 2.5E-11 2.7E-11 3.2E-11 4.3E-11 5.7E-11
  134    17    14    1.3E-11 1.5E-11 1.6E-11 1.6E-11 1.6E-11 1.7E-11 1.8E-11 1.9E-11 2.1E-11 2.5E-11 3.1E-11
  135    17    15    6.7E-11 7.1E-11 6.9E-11 6.9E-11 7.2E-11 7.7E-11 8.1E-11 8.6E-11 9.7E-11 1.2E-10 1.4E-10
  136    17    16    2.7E-11 3.6E-11 4.1E-11 4.3E-11 4.5E-11 4.7E-11 4.8E-11 4.9E-11 5.3E-11 5.9E-11 6.5E-11
  137    18     1    8.5E-15 1.2E-14 1.9E-14 3.0E-14 5.2E-14 7.7E-14 1.0E-13 1.3E-13 2.8E-13 8.2E-13 2.4E-12
  138    18     2    2.9E-14 4.0E-14 6.5E-14 1.0E-13 1.7E-13 2.5E-13 3.2E-13 4.0E-13 8.1E-13 2.2E-12 6.0E-12
