Reactant 1,Reactant 2,Reactant 3,Product 1,Product 2,Product 3,Product 4,Alpha,Beta,Gamma,T_min,T_max,reduced_mass,extrapolate
CN,O2,NAN,NO,CO,NAN,NAN,2.54e-11,-0.6,0.0,13.0,1560.0,0.0,False
CN,O2,NAN,OCN,O,NAN,NAN,2.25e-11,-0.76,7.0,26.0,295.0,0.0,False
CN,S,NAN,NS,C,NAN,NAN,5.71e-11,0.5,32010.0,1067.0,41000.0,0.0,False
CN,SIH4,NAN,HCN,SIH3,NAN,NAN,2.2e-10,0.0,0.0,296.0,296.0,0.0,False
CN,CH3OH,NAN,CH2OH,HCN,NAN,NAN,1.16e-11,-0.7,-5.4,17.0,296.0,0.0,False
CN+,CO,NAN,CO+,CN,NAN,NAN,6.3e-10,0.0,0.0,10.0,41000.0,0.0,False
CN+,H2CO,NAN,H2CO+,CN,NAN,NAN,5.2e-10,-0.5,0.0,10.0,41000.0,0.0,False
CN+,HCN,NAN,HCN+,CN,NAN,NAN,1.79e-09,-0.5,0.0,10.0,41000.0,0.0,False
CN+,HCO,NAN,HCO+,CN,NAN,NAN,3.7e-10,-0.5,0.0,10.0,41000.0,0.0,False
CN+,NO,NAN,NO+,CN,NAN,NAN,5.7e-10,0.0,0.0,10.0,41000.0,0.0,False
CN+,O2,NAN,O2+,CN,NAN,NAN,2.58e-10,0.0,0.0,10.0,41000.0,0.0,False
CN+,S,NAN,S+,CN,NAN,NAN,1.1e-09,0.0,0.0,10.0,41000.0,0.0,False
CN+,E-,NAN,N,C,NAN,NAN,1.8e-07,-0.5,0.0,10.0,300.0,0.0,False
CN+,H2CO,NAN,HCO+,HCN,NAN,NAN,5.2e-10,-0.5,0.0,10.0,41000.0,0.0,False
CN+,HCN,NAN,C2N2+,H,NAN,NAN,3.15e-10,-0.5,0.0,10.0,41000.0,0.0,False
CN+,HCO,NAN,CO,HCN+,NAN,NAN,3.7e-10,-0.5,0.0,10.0,41000.0,0.0,False
CN+,O2,NAN,NO+,CO,NAN,NAN,8.6e-11,0.0,0.0,10.0,41000.0,0.0,False
CO,N2+,NAN,N2,CO+,NAN,NAN,7.4e-11,0.0,0.0,10.0,41000.0,0.0,False
CO,H2CL+,NAN,HCL,HCO+,NAN,NAN,7.8e-10,0.0,0.0,200.0,520.0,0.0,False
CO,HCO2+,NAN,CO2,HCO+,NAN,NAN,7.8e-10,0.0,0.0,10.0,41000.0,0.0,False
CO,HNO+,NAN,NO,HCO+,NAN,NAN,1e-10,0.0,0.0,10.0,41000.0,0.0,False
CO,N2H+,NAN,HCO+,N2,NAN,NAN,8.8e-10,0.0,0.0,10.0,41000.0,0.0,False
CO,O2H+,NAN,O2,HCO+,NAN,NAN,8.4e-10,0.0,0.0,10.0,41000.0,0.0,False
CO,SO2+,NAN,SO+,CO2,NAN,NAN,3e-10,0.0,0.0,10.0,41000.0,0.0,False
CO,SIH4+,NAN,SIH3,HCO+,NAN,NAN,1e-09,0.0,0.0,10.0,41000.0,0.0,False
CO,SIO+,NAN,CO2,SI+,NAN,NAN,7.9e-10,0.0,0.0,10.0,41000.0,0.0,False
CO,HNO,NAN,CO2,NH,NAN,NAN,3.32e-12,0.0,6190.0,10.0,1900.0,0.0,False
CO,NO2,NAN,CO2,NO,NAN,NAN,1.48e-10,0.0,17000.0,300.0,2500.0,0.0,False
CO,O2,NAN,CO2,O,NAN,NAN,4.2e-12,0.0,24000.0,300.0,6000.0,0.0,False
CO,O2H,NAN,CO2,OH,NAN,NAN,2.51e-10,0.0,11900.0,250.0,2500.0,0.0,False
CO+,H2CO,NAN,H2CO+,CO,NAN,NAN,1.35e-09,-0.5,0.0,10.0,41000.0,0.0,False
CO+,H2S,NAN,H2S+,CO,NAN,NAN,2.44e-09,-0.5,0.0,10.0,41000.0,0.0,False
CO+,HCO,NAN,HCO+,CO,NAN,NAN,7.4e-10,-0.5,0.0,10.0,41000.0,0.0,False
CO+,NO,NAN,NO+,CO,NAN,NAN,3.3e-10,0.0,0.0,10.0,41000.0,0.0,False
CO+,O2,NAN,O2+,CO,NAN,NAN,1.2e-10,0.0,0.0,10.0,41000.0,0.0,False
CO+,S,NAN,S+,CO,NAN,NAN,1.1e-09,0.0,0.0,10.0,41000.0,0.0,False
CO+,E-,NAN,O,C,NAN,NAN,2e-07,-0.48,0.0,10.0,41000.0,0.0,False
CO+,H2CO,NAN,HCO+,HCO,NAN,NAN,1.65e-09,-0.5,0.0,10.0,41000.0,0.0,False
CO+,H2S,NAN,HS,HCO+,NAN,NAN,1.56e-10,-0.5,0.0,10.0,41000.0,0.0,False
CO+,SO2,NAN,SO+,CO2,NAN,NAN,1.7e-09,-0.5,0.0,10.0,41000.0,0.0,False
CS+,E-,NAN,S,C,NAN,NAN,2e-07,-0.5,0.0,10.0,300.0,0.0,False
H,CH,NAN,C,H,H,NAN,6e-09,0.0,40200.0,1340.0,41000.0,0.0,False
H,H2,NAN,H,H,H,NAN,4.67e-07,-1.0,55000.0,1833.0,41000.0,0.0,False
H,H2O,NAN,OH,H,H,NAN,5.8e-09,0.0,52900.0,1763.0,41000.0,0.0,False
H,O2,NAN,O,O,H,NAN,6e-09,0.0,52300.0,1743.0,41000.0,0.0,False
H,OH,NAN,O,H,H,NAN,6e-09,0.0,50900.0,1696.0,41000.0,0.0,False
H,CN+,NAN,CN,H+,NAN,NAN,6.4e-10,0.0,0.0,10.0,41000.0,0.0,False
H,CO+,NAN,CO,H+,NAN,NAN,7.5e-10,0.0,0.0,10.0,41000.0,0.0,False
H,H2+,NAN,H2,H+,NAN,NAN,6.4e-10,0.0,0.0,10.0,41000.0,0.0,False
H,HCN+,NAN,HCN,H+,NAN,NAN,3.7e-11,0.0,0.0,10.0,41000.0,0.0,False
H,HE+,NAN,HE,H+,NAN,NAN,1.2e-15,0.25,0.0,10.0,41000.0,0.0,False
H,O+,NAN,O,H+,NAN,NAN,5.66e-10,0.36,-8.6,10.0,41000.0,0.0,False
H,C2N2+,NAN,HCN+,CN,NAN,NAN,6.2e-10,0.0,0.0,10.0,41000.0,0.0,False
H,CH+,NAN,C+,H2,NAN,NAN,9.06e-10,-0.37,29.1,10.0,1000.0,0.0,False
H,CH2+,NAN,CH+,H2,NAN,NAN,1e-09,0.0,7080.0,236.0,300.0,0.0,False
H,CH3+,NAN,CH2+,H2,NAN,NAN,7e-10,0.0,10560.0,352.0,41000.0,0.0,False
H,CH4+,NAN,CH3+,H2,NAN,NAN,1e-11,0.0,0.0,10.0,41000.0,0.0,False
H,CH5+,NAN,CH4+,H2,NAN,NAN,1.5e-10,0.0,0.0,10.0,41000.0,0.0,False
H,H2S+,NAN,HS+,H2,NAN,NAN,2e-10,0.0,0.0,10.0,41000.0,0.0,False
H,H3S+,NAN,H2S+,H2,NAN,NAN,6e-11,0.0,0.0,10.0,41000.0,0.0,False
H,HS+,NAN,S+,H2,NAN,NAN,1.1e-10,0.0,0.0,10.0,41000.0,0.0,False
H,HEH+,NAN,HE,H2+,NAN,NAN,9.1e-10,0.0,0.0,10.0,41000.0,0.0,False
H,SO2+,NAN,SO+,OH,NAN,NAN,4.2e-10,0.0,0.0,10.0,41000.0,0.0,False
H,SIH+,NAN,SI+,H2,NAN,NAN,1.9e-09,0.0,0.0,10.0,41000.0,0.0,False
H,SIS+,NAN,HS,SI+,NAN,NAN,1.9e-09,0.0,0.0,10.0,41000.0,0.0,False
H,C2,NAN,CH,C,NAN,NAN,4.67e-10,0.5,30450.0,1015.0,41000.0,0.0,False
H,C2H2,NAN,C2H,H2,NAN,NAN,1e-10,0.0,11200.0,300.0,2500.0,0.0,False
H,C2H3,NAN,C2H2,H2,NAN,NAN,2.01e-11,0.0,0.0,300.0,2500.0,0.0,False
H,CH2,NAN,CH,H2,NAN,NAN,2.5e-10,0.0,1.67,5.0,1000.0,0.0,False
H,CH2,NAN,CH,H2,NAN,NAN,5.98e-11,0.0,280.5,5.0,1000.0,0.0,False
H,CH2CO,NAN,CH3,CO,NAN,NAN,3.01e-11,0.0,1700.0,200.0,2000.0,0.0,False
H,CH3,NAN,CH2,H2,NAN,NAN,1e-10,0.0,7600.0,300.0,2500.0,0.0,False
H,CH4,NAN,CH3,H2,NAN,NAN,5.93e-13,3.0,4040.0,300.0,2500.0,0.0,False
H,CH,NAN,C,H2,NAN,NAN,1.31e-10,0.0,80.0,300.0,2000.0,0.0,False
H,CO2,NAN,CO,OH,NAN,NAN,2.51e-10,0.0,13300.0,300.0,2500.0,0.0,False
H,CO,NAN,OH,C,NAN,NAN,1.1e-10,0.5,77700.0,2590.0,41000.0,0.0,False
H,H2CN,NAN,HCN,H2,NAN,NAN,1e-10,0.0,0.0,10.0,300.0,0.0,False
H,H2CO,NAN,HCO,H2,NAN,NAN,4.85e-12,1.9,1379.0,250.0,5000.0,0.0,False
H,H2O,NAN,OH,H2,NAN,NAN,6.9e-12,1.6,9720.0,300.0,2500.0,0.0,False
H,H2S,NAN,HS,H2,NAN,NAN,3.71e-12,1.94,455.0,190.0,2237.0,0.0,False
H,HCN,NAN,CN,H2,NAN,NAN,6.2e-10,0.0,12500.0,300.0,2500.0,0.0,False
H,HCO,NAN,CO,H2,NAN,NAN,1.5e-10,0.0,0.0,200.0,2500.0,0.0,False
H,HCO,NAN,O,CH2,NAN,NAN,6.61e-11,0.0,51598.0,1200.0,1812.0,0.0,False
H,CH2OH,NAN,H2CO,H2,NAN,NAN,1e-11,0.0,0.0,300.0,2500.0,0.0,False
H,HCS,NAN,H2,CS,NAN,NAN,1.5e-10,0.0,0.0,10.0,300.0,0.0,False
H,HNC,NAN,HCN,H,NAN,NAN,1.14e-13,4.23,-114.6,10.0,1000.0,0.0,False
H,HNO,NAN,NH2,O,NAN,NAN,1.05e-09,-0.3,14730.0,550.0,3000.0,0.0,False
H,HNO,NAN,NO,H2,NAN,NAN,3.01e-11,0.0,500.0,298.0,2000.0,0.0,False
H,HNO,NAN,OH,NH,NAN,NAN,2.4e-09,-0.5,9010.0,350.0,3000.0,0.0,False
H,HS,NAN,S,H2,NAN,NAN,3.01e-11,0.0,0.0,300.0,2500.0,0.0,False
H,NCCN,NAN,HCN,CN,NAN,NAN,5.25e-10,0.0,4030.0,1490.0,3070.0,0.0,False
H,NH2,NAN,NH,H2,NAN,NAN,4.56e-12,1.02,2161.0,73.0,3000.0,0.0,False
H,NH3,NAN,NH2,H2,NAN,NAN,7.8e-13,2.4,4990.0,490.0,1780.0,0.0,False
H,NH,NAN,N,H2,NAN,NAN,1.73e-11,0.5,2400.0,80.0,300.0,0.0,False
H,NO2,NAN,NO,OH,NAN,NAN,1.4e-10,0.0,740.0,24.0,300.0,0.0,False
H,NO,NAN,O,NH,NAN,NAN,9.29e-10,-0.1,35220.0,300.0,3000.0,0.0,False
H,NO,NAN,OH,N,NAN,NAN,3.6e-10,0.0,24910.0,1500.0,4524.0,0.0,False
H,NS,NAN,HS,N,NAN,NAN,7.27e-11,0.5,15700.0,523.0,41000.0,0.0,False
H,NS,NAN,S,NH,NAN,NAN,7.27e-11,0.5,20735.0,691.0,41000.0,0.0,False
H,O2,NAN,OH,O,NAN,NAN,1.62e-10,0.0,7470.0,300.0,5000.0,0.0,False
H,O2H,NAN,H2O,O,NAN,NAN,5e-11,0.0,866.0,300.0,1000.0,0.0,False
H,O2H,NAN,O2,H2,NAN,NAN,7.11e-11,0.0,710.0,300.0,1000.0,0.0,False
H,O2H,NAN,OH,OH,NAN,NAN,2.81e-10,0.0,440.0,300.0,1000.0,0.0,False
H,OCN,NAN,HCN,O,NAN,NAN,1.87e-11,0.9,2924.0,500.0,2500.0,0.0,False
H,OCN,NAN,NH,CO,NAN,NAN,8.9e-11,0.0,0.0,295.0,1490.0,0.0,False
H,OCN,NAN,OH,CN,NAN,NAN,1e-10,0.0,0.0,10.0,300.0,0.0,False
H,OCS,NAN,HS,CO,NAN,NAN,9.07e-12,0.0,1940.0,261.0,500.0,0.0,False
H,OH,NAN,O,H2,NAN,NAN,6.94e-14,2.8,1950.0,300.0,2500.0,0.0,False
H,S2,NAN,HS,S,NAN,NAN,2.25e-10,0.5,8355.0,278.0,300.0,0.0,False
H,SO,NAN,HS,O,NAN,NAN,1.73e-11,0.5,19930.0,664.0,41000.0,0.0,False
H,SO,NAN,S,OH,NAN,NAN,5.9e-10,-0.31,11100.0,370.0,41000.0,0.0,False
H,C+,NAN,CH+,PHOTON,NAN,NAN,1.7e-17,0.0,0.0,10.0,300.0,0.0,False
H,C,NAN,CH,PHOTON,NAN,NAN,1e-17,0.0,0.0,10.0,300.0,0.0,False
H,O,NAN,OH,PHOTON,NAN,NAN,9.9e-19,-0.38,0.0,10.0,300.0,0.0,False
H,OH,NAN,H2O,PHOTON,NAN,NAN,5.26e-18,-5.22,90.0,20.0,300.0,0.0,False
H,SI+,NAN,SIH+,PHOTON,NAN,NAN,1.17e-17,-0.14,0.0,10.0,10000.0,0.0,False
H+,HNC,NAN,HCN,H+,NAN,NAN,1e-09,0.0,0.0,10.0,41000.0,0.0,False
H+,C2,NAN,C2+,H,NAN,NAN,3.1e-09,0.0,0.0,10.0,41000.0,0.0,False
H+,C2H2,NAN,C2H2+,H,NAN,NAN,5.4e-10,0.0,0.0,10.0,41000.0,0.0,False
H+,C2H,NAN,C2H+,H,NAN,NAN,1.5e-09,0.0,0.0,10.0,41000.0,0.0,False
H+,C2N,NAN,C2N+,H,NAN,NAN,4e-09,0.0,0.0,10.0,300.0,0.0,False
H+,CH2,NAN,CH2+,H,NAN,NAN,1.4e-09,0.0,0.0,10.0,41000.0,0.0,False
H+,CH3,NAN,CH3+,H,NAN,NAN,3.4e-09,0.0,0.0,10.0,41000.0,0.0,False
H+,CH4,NAN,CH4+,H,NAN,NAN,1.5e-09,0.0,0.0,10.0,41000.0,0.0,False
H+,CH,NAN,CH+,H,NAN,NAN,1.9e-09,-0.5,0.0,10.0,41000.0,0.0,False
H+,CS,NAN,CS+,H,NAN,NAN,4.9e-09,-0.5,0.0,10.0,41000.0,0.0,False
H+,H2CO,NAN,H2CO+,H,NAN,NAN,2.96e-09,-0.5,0.0,10.0,300.0,0.0,False
H+,H2CS,NAN,H2CS+,H,NAN,NAN,4.7e-09,-0.5,0.0,10.0,41000.0,0.0,False
H+,H2O,NAN,H2O+,H,NAN,NAN,6.9e-09,-0.5,0.0,10.0,300.0,0.0,False
H+,H2S2,NAN,H2S2+,H,NAN,NAN,3e-09,-0.5,0.0,10.0,300.0,0.0,False
H+,H2S,NAN,H2S+,H,NAN,NAN,5.28e-09,-0.5,0.0,10.0,41000.0,0.0,False
H+,HCN,NAN,HCN+,H,NAN,NAN,1.05e-08,-0.13,0.0,205.0,565.0,0.0,False
H+,HCO,NAN,HCO+,H,NAN,NAN,9.4e-10,-0.5,0.0,10.0,41000.0,0.0,False
H+,HCL,NAN,HCL+,H,NAN,NAN,3.3e-09,1.0,0.0,200.0,520.0,0.0,False
H+,HS2,NAN,HS2+,H,NAN,NAN,3e-09,-0.5,0.0,10.0,300.0,0.0,False
H+,HS,NAN,HS+,H,NAN,NAN,1.6e-09,0.0,0.0,10.0,41000.0,0.0,False
H+,MG,NAN,MG+,H,NAN,NAN,1.1e-09,0.0,0.0,10.0,41000.0,0.0,False
H+,NH2,NAN,NH2+,H,NAN,NAN,2.9e-09,-0.5,0.0,10.0,41000.0,0.0,False
H+,NH3,NAN,NH3+,H,NAN,NAN,3.7e-09,-0.5,0.0,10.0,41000.0,0.0,False
H+,NH,NAN,NH+,H,NAN,NAN,2.1e-09,-0.5,0.0,10.0,41000.0,0.0,False
H+,NO,NAN,NO+,H,NAN,NAN,2.9e-09,0.0,0.0,10.0,300.0,0.0,False
H+,NS,NAN,NS+,H,NAN,NAN,4.7e-09,-0.5,0.0,10.0,41000.0,0.0,False
H+,O2,NAN,O2+,H,NAN,NAN,2e-09,0.0,0.0,10.0,300.0,0.0,False
H+,O,NAN,O+,H,NAN,NAN,6.86e-10,0.26,224.3,10.0,41000.0,0.0,False
H+,OCS,NAN,OCS+,H,NAN,NAN,2.1e-09,0.0,0.0,10.0,300.0,0.0,False
H+,OH,NAN,OH+,H,NAN,NAN,2.1e-09,-0.5,0.0,10.0,41000.0,0.0,False
H+,S2,NAN,S2+,H,NAN,NAN,3e-09,0.0,0.0,10.0,300.0,0.0,False
H+,S,NAN,S+,H,NAN,NAN,1.3e-09,0.0,0.0,10.0,41000.0,0.0,False
H+,SO2,NAN,SO2+,H,NAN,NAN,5.78e-09,-0.5,0.0,10.0,300.0,0.0,False
H+,SO,NAN,SO+,H,NAN,NAN,3.2e-09,-0.5,0.0,10.0,41000.0,0.0,False
H+,SI,NAN,SI+,H,NAN,NAN,9.9e-10,0.0,0.0,10.0,41000.0,0.0,False
H+,SIC2,NAN,SIC2+,H,NAN,NAN,3e-09,-0.5,0.0,10.0,300.0,0.0,False
H+,SIC3,NAN,SIC3+,H,NAN,NAN,3e-09,-0.5,0.0,10.0,300.0,0.0,False
H+,SIC,NAN,SIC+,H,NAN,NAN,3e-09,-0.5,0.0,10.0,300.0,0.0,False
H+,SIH2,NAN,SIH2+,H,NAN,NAN,1.5e-09,0.0,0.0,10.0,300.0,0.0,False
H+,SIH3,NAN,SIH3+,H,NAN,NAN,1.5e-09,0.0,0.0,10.0,300.0,0.0,False
H+,SIH4,NAN,SIH4+,H,NAN,NAN,1.5e-09,0.0,0.0,10.0,300.0,0.0,False
H+,SIH,NAN,SIH+,H,NAN,NAN,1.7e-09,0.0,0.0,10.0,300.0,0.0,False
H+,SIO,NAN,SIO+,H,NAN,NAN,3.3e-09,-0.5,0.0,10.0,41000.0,0.0,False
H+,SIS,NAN,SIS+,H,NAN,NAN,1.5e-09,-0.5,0.0,10.0,41000.0,0.0,False
H+,C2H3,NAN,C2H2+,H2,NAN,NAN,2e-09,-0.5,0.0,10.0,41000.0,0.0,False
H+,C2H4,NAN,C2H2+,H2,H,NAN,1e-09,0.0,0.0,10.0,41000.0,0.0,False
H+,C2H,NAN,C2+,H2,NAN,NAN,1.5e-09,0.0,0.0,10.0,41000.0,0.0,False
H+,CH2,NAN,CH+,H2,NAN,NAN,1.4e-09,0.0,0.0,10.0,41000.0,0.0,False
H+,CH3CN,NAN,CH3+,HCN,NAN,NAN,3e-09,-0.5,0.0,10.0,41000.0,0.0,False
H+,CH3OH,NAN,CH3+,H2O,NAN,NAN,5.9e-10,-0.5,0.0,10.0,41000.0,0.0,False
H+,CH3OH,NAN,H2COH+,H2,NAN,NAN,3.84e-09,-0.5,0.0,10.0,41000.0,0.0,False
H+,CH3OH,NAN,HCO+,H2,H2,NAN,8.85e-10,-0.5,0.0,10.0,41000.0,0.0,False
H+,CH4,NAN,CH3+,H2,NAN,NAN,2.3e-09,0.0,0.0,10.0,41000.0,0.0,False
H+,CO2,NAN,HCO+,O,NAN,NAN,3.5e-09,0.0,0.0,10.0,41000.0,0.0,False
H+,H2CO,NAN,CO+,H2,H,NAN,1.06e-09,-0.5,0.0,10.0,41000.0,0.0,False
H+,H2CO,NAN,HCO+,H2,NAN,NAN,3.57e-09,-0.5,0.0,10.0,41000.0,0.0,False
H+,H2S,NAN,HS+,H2,NAN,NAN,9.9e-10,-0.5,0.0,10.0,41000.0,0.0,False
H+,H2S,NAN,S+,H2,H,NAN,3.3e-10,-0.5,0.0,10.0,41000.0,0.0,False
H+,H2SIO,NAN,SIOH+,H2,NAN,NAN,1.5e-09,-0.5,0.0,10.0,41000.0,0.0,False
H+,HCO,NAN,CO+,H2,NAN,NAN,9.4e-10,-0.5,0.0,10.0,41000.0,0.0,False
H+,HCO,NAN,CO,H2+,NAN,NAN,9.4e-10,-0.5,0.0,10.0,41000.0,0.0,False
H+,HCS,NAN,CS+,H2,NAN,NAN,4e-09,-0.5,0.0,10.0,41000.0,0.0,False
H+,HNCO,NAN,NH2+,CO,NAN,NAN,8.14e-09,-0.5,0.0,10.0,41000.0,0.0,False
H+,HNO,NAN,NO+,H2,NAN,NAN,6.57e-09,-0.5,0.0,10.0,41000.0,0.0,False
H+,HS,NAN,S+,H2,NAN,NAN,1.6e-09,0.0,0.0,10.0,41000.0,0.0,False
H+,NO2,NAN,NO+,OH,NAN,NAN,1.9e-09,0.0,0.0,10.0,41000.0,0.0,False
H+,OCS,NAN,HS+,CO,NAN,NAN,2.1e-09,0.0,0.0,10.0,41000.0,0.0,False
H+,SIH2,NAN,SIH+,H2,NAN,NAN,1.5e-09,0.0,0.0,10.0,41000.0,0.0,False
H+,SIH3,NAN,SIH2+,H2,NAN,NAN,1.5e-09,0.0,0.0,10.0,41000.0,0.0,False
H+,SIH4,NAN,SIH3+,H2,NAN,NAN,1.5e-09,0.0,0.0,10.0,41000.0,0.0,False
H+,SIH,NAN,SI+,H2,NAN,NAN,1.7e-09,0.0,0.0,10.0,41000.0,0.0,False
H+,H,NAN,H2+,PHOTON,NAN,NAN,1.15e-18,1.49,228.0,200.0,32000.0,0.0,False
H+,HE,NAN,HEH+,PHOTON,NAN,NAN,3.86e-19,-0.69,4.05,10.0,3000.0,0.0,False
H+,E-,NAN,H,PHOTON,NAN,NAN,3.5e-12,-0.75,0.0,10.0,20000.0,0.0,False
H2,CH,NAN,C,H2,H,NAN,6e-09,0.0,40200.0,1340.0,41000.0,0.0,False
H2,H2,NAN,H2,H,H,NAN,1e-08,0.0,84100.0,2803.0,41000.0,0.0,False
H2,H2O,NAN,OH,H2,H,NAN,5.8e-09,0.0,52900.0,1763.0,41000.0,0.0,False
H2,HOC+,NAN,HCO+,H2,NAN,NAN,3.8e-10,0.0,0.0,20.0,41000.0,0.0,False
H2,O2,NAN,O,O,H2,NAN,6e-09,0.0,52300.0,1743.0,41000.0,0.0,False
H2,OH,NAN,O,H2,H,NAN,6e-09,0.0,50900.0,1696.0,41000.0,0.0,False
H2,E-,NAN,H,H,E-,NAN,3.22e-09,0.35,102000.0,3400.0,41000.0,0.0,False
H2,HE+,NAN,HE,H2+,NAN,NAN,1e-14,0.0,0.0,10.0,300.0,0.0,False
H2,C+,NAN,CH+,H,NAN,NAN,1e-10,0.0,4640.0,154.0,3000.0,0.0,False
H2,C2+,NAN,C2H+,H,NAN,NAN,1.1e-09,0.0,0.0,10.0,41000.0,0.0,False
H2,C2H+,NAN,C2H2+,H,NAN,NAN,1.1e-09,0.0,0.0,10.0,41000.0,0.0,False
H2,CH+,NAN,CH2+,H,NAN,NAN,1.2e-09,0.0,0.0,10.0,41000.0,0.0,False
H2,CH2+,NAN,CH3+,H,NAN,NAN,1.6e-09,0.0,0.0,10.0,41000.0,0.0,False
H2,CH4+,NAN,CH5+,H,NAN,NAN,4.89e-11,-0.14,-36.1,15.0,41000.0,0.0,False
H2,CN+,NAN,HCN+,H,NAN,NAN,1e-09,0.0,0.0,10.0,41000.0,0.0,False
H2,CO+,NAN,HCO+,H,NAN,NAN,7.5e-10,0.0,0.0,10.0,41000.0,0.0,False
H2,CO+,NAN,HOC+,H,NAN,NAN,7.5e-10,0.0,0.0,10.0,41000.0,0.0,False
H2,CS+,NAN,HCS+,H,NAN,NAN,4.5e-10,0.0,0.0,10.0,41000.0,0.0,False
H2,CL+,NAN,HCL+,H,NAN,NAN,1e-09,0.0,0.0,80.0,510.0,0.0,False
H2,H2O+,NAN,H3O+,H,NAN,NAN,9.7e-10,0.0,0.0,17.0,218.0,0.0,False
H2,H2S+,NAN,H3S+,H,NAN,NAN,6e-10,0.0,2900.0,96.0,300.0,0.0,False
H2,HCN+,NAN,HCNH+,H,NAN,NAN,9e-10,0.0,0.0,10.0,41000.0,0.0,False
H2,HCL+,NAN,H2CL+,H,NAN,NAN,1.3e-09,0.0,0.0,80.0,510.0,0.0,False
H2,HS+,NAN,H2S+,H,NAN,NAN,2e-10,0.0,6380.0,212.0,300.0,0.0,False
H2,HE+,NAN,H+,H,HE,NAN,3e-14,0.0,0.0,10.0,300.0,0.0,False
H2,HEH+,NAN,HE,H3+,NAN,NAN,1.5e-09,0.0,0.0,10.0,41000.0,0.0,False
H2,N+,NAN,NH+,H,NAN,NAN,1e-09,0.0,85.0,10.0,300.0,0.0,False
H2,N2+,NAN,N2H+,H,NAN,NAN,2e-09,0.0,0.0,10.0,41000.0,0.0,False
H2,NH+,NAN,N,H3+,NAN,NAN,5e-11,0.0,0.0,10.0,300.0,0.0,False
H2,NH+,NAN,NH2+,H,NAN,NAN,1.1e-09,0.0,0.0,10.0,300.0,0.0,False
H2,NH2+,NAN,NH3+,H,NAN,NAN,2e-10,-0.38,0.0,10.0,30000.0,0.0,False
H2,NH3+,NAN,NH4+,H,NAN,NAN,3.09e-13,1.08,-50.9,10.0,41000.0,0.0,False
H2,O+,NAN,OH+,H,NAN,NAN,1.35e-09,0.0,0.0,10.0,41000.0,0.0,False
H2,O2H+,NAN,O2,H3+,NAN,NAN,6.4e-10,0.0,0.0,80.0,300.0,0.0,False
H2,OH+,NAN,H2O+,H,NAN,NAN,1.27e-09,0.18,0.0,17.0,263.0,0.0,False
H2,S+,NAN,HS+,H,NAN,NAN,1.1e-10,0.0,9860.0,328.0,41000.0,0.0,False
H2,SO2+,NAN,HOSO+,H,NAN,NAN,5e-12,0.0,0.0,10.0,41000.0,0.0,False
H2,SIH4+,NAN,SIH5+,H,NAN,NAN,1e-09,0.0,0.0,10.0,300.0,0.0,False
H2,SIO+,NAN,SIOH+,H,NAN,NAN,3.2e-10,0.0,0.0,10.0,41000.0,0.0,False
H2,CL,NAN,HCL,H,NAN,NAN,5.27e-12,1.4,1760.0,199.0,2940.0,0.0,False
H2,C2H,NAN,C2H2,H,NAN,NAN,9.11e-13,2.57,130.0,220.0,2200.0,0.0,False
H2,C,NAN,CH,H,NAN,NAN,6.64e-10,0.0,11700.0,300.0,2500.0,0.0,False
H2,CH3,NAN,CH4,H,NAN,NAN,6.86e-14,2.74,4740.0,300.0,2500.0,0.0,False
H2,CH,NAN,CH2,H,NAN,NAN,1.5e-11,1.79,840.0,300.0,2500.0,0.0,False
H2,CN,NAN,HCN,H,NAN,NAN,4.11e-13,2.87,820.0,200.0,3500.0,0.0,False
H2,HS,NAN,H2S,H,NAN,NAN,6.52e-12,0.09,8050.0,268.0,300.0,0.0,False
H2,N,NAN,NH,H,NAN,NAN,4.65e-10,0.0,16600.0,1600.0,2300.0,0.0,False
H2,NH2,NAN,NH3,H,NAN,NAN,6.87e-14,2.6,3007.0,400.0,2200.0,0.0,False
H2,NH,NAN,NH2,H,NAN,NAN,3.5e-11,0.0,7758.0,833.0,1432.0,0.0,False
H2,O2,NAN,O2H,H,NAN,NAN,2.4e-10,0.0,28500.0,300.0,2500.0,0.0,False
H2,O2,NAN,OH,OH,NAN,NAN,2.82e-11,0.0,24200.0,1200.0,1800.0,0.0,False
H2,O,NAN,OH,H,NAN,NAN,3.14e-13,2.7,3150.0,297.0,3532.0,0.0,False
H2,OH,NAN,H2O,H,NAN,NAN,2.08e-12,1.52,1740.0,250.0,2581.0,0.0,False
H2,S,NAN,HS,H,NAN,NAN,2.24e-10,0.0,9710.0,910.0,1660.0,0.0,False
H2,C+,NAN,CH2+,PHOTON,NAN,NAN,2e-16,-1.3,23.0,10.0,300.0,0.0,False
H2,C,NAN,CH2,PHOTON,NAN,NAN,1e-17,0.0,0.0,10.0,300.0,0.0,False
H2,CH3+,NAN,CH5+,PHOTON,NAN,NAN,3.92e-16,-2.29,21.3,10.0,300.0,0.0,False
H2,CH,NAN,CH3,PHOTON,NAN,NAN,5.09e-18,-0.71,11.6,10.0,300.0,0.0,False
H2,HS+,NAN,H3S+,PHOTON,NAN,NAN,2.4e-16,-0.8,0.0,10.0,300.0,0.0,False
H2,S+,NAN,H2S+,PHOTON,NAN,NAN,1e-17,-0.2,0.0,10.0,300.0,0.0,False
